title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
Brokerages Expect Union Pacific Co. (UNP) Will Announce Quarterly Sales of $5.77 Billion,urn:contentItem:5V39-5771-JCMN-Y3GT-00000-00,2018-12-31,"December 31, 2018 Monday",149,3,U.S. Federal,2018-12-31,Transcript Daily,,News,Available,484294,AMCN-10009368,958 words,,958,English,10
Union Pacific Co. ( UNP ) Given Consensus Recommendation of 'Buy' by Analysts,urn:contentItem:5V2T-X2R1-F03R-N46V-00000-00,2018-12-29,"December 29, 2018 Saturday",148,4,U.S. Federal,2018-12-29,Zolmax.com,,News,Available,484302,AMCN-116308,852 words,,852,English,10
"CBS , GPN, UNP : Recommendations",urn:contentItem:5V3V-FKV1-DYWB-B50X-00000-00,2019-01-02,"January 2, 2019 Wednesday",85,5,U.S. Federal,2019-01-02,Theflyonthewall.com,,News,Available,295234,FLYCOM2019,146 words,,146,English,10
Union Pacific (UNP ) Trading Near $135.78 Support Level,urn:contentItem:5V3V-FKV1-JDN4-T040-00000-00,2019-01-02,"January 2, 2019 Wednesday",85,6,U.S. Federal,2019-01-02,Fresh Brewed Media,,News,Available,345147,FRBREW2019,179 words,,179,English,10
Potential Union Pacific (UNP ) Trade Targets 3.90% Return,urn:contentItem:5V48-D6K1-JDN4-T4KH-00000-00,2019-01-03,"January 3, 2019 Thursday",83,7,U.S. Federal,2019-01-03,Fresh Brewed Media,,News,Available,345147,FRBREW2019,160 words,,160,English,10
"LSTR, ENVA, RP, FMC , AVNS, KNX, CBS , VMC , EHC, WSO, GPN, ORLY , NEO, CLR, UNP , AME, WTFC, HP, PAG , SBNY , NBL, OBNK , GRUB, CSFL : Recommendations",urn:contentItem:5V3V-FKV1-DYWB-B512-00000-00,2019-01-02,"January 2, 2019 Wednesday",82,8,U.S. Federal,2019-01-02,Theflyonthewall.com,,News,Available,295234,FLYCOM2019,146 words,,146,English,10
Why You Should Get Rid of Union Pacific Ahead of Q4 Earnings,urn:contentItem:5V3Y-67M1-JCMN-Y2F0-00000-00,2019-01-03,"January 3, 2019 Thursday",20,9,U.S. Federal,2019-01-03,Newstex Blogs,Zacks Equity Research,News,Available,299488,ZACK-5304,907 words,Zacks Equity Research,907,English,10
"Top Stock Reports for Alphabet , Boeing Salesforce",urn:contentItem:5V39-56Y1-F03R-N2RF-00000-00,2018-12-31,"December 31, 2018 Monday",13,10,U.S. Federal,2018-12-31,Newstex Blogs,Mark Vickery,News,Available,299488,ZACK-5304,2140 words,Mark Vickery,2140,English,10
Union Pacific ( UNP ) Rating Increased to Buy at ValuEngine,urn:contentItem:5V55-MCD1-JCMN-Y0K1-00000-00,2019-01-09,"January 9, 2019 Wednesday",212,1,U.S. Federal,2019-01-09,Transcript Daily,,News,Available,484294,AMCN-10009368,706 words,,706,English,357
Union Pacific ( UNP ) Trading Up 8.7%,urn:contentItem:5V5F-3151-F03R-N18F-00000-00,2019-01-10,"January 10, 2019 Thursday",212,2,U.S. Federal,2019-01-10,Transcript Daily,,News,Available,484294,AMCN-10009368,817 words,,817,English,357
Union Pacific ( UNP ) Upgraded by ValuEngine to 'Buy',urn:contentItem:5V5F-30W1-JCMN-Y4H4-00000-00,2019-01-10,"January 10, 2019 Thursday",211,3,U.S. Federal,2019-01-10,Watchlist News,,News,Available,484299,AMCN-135127,895 words,,895,English,357
Union Pacific (UNP ) Trading Near $129.29 Support Level,urn:contentItem:5V48-D6M1-JDN4-T2CJ-00000-00,2019-01-04,"January 4, 2019 Friday",211,4,U.S. Federal,2019-01-04,Fresh Brewed Media,,News,Available,345147,FRBREW2019,226 words,,226,English,357
Union Pacific Co. ( UNP ) Shares Sold by Chesley Taft Associates LLC,urn:contentItem:5V4X-9W61-F03R-N541-00000-00,2019-01-07,"January 7, 2019 Monday",210,5,U.S. Federal,2019-01-07,DailyPolitical,,News,Available,484233,AMCN-116307,763 words,,763,English,357
Union Pacific ( UNP ) Rating Increased to Buy at ValuEngine,urn:contentItem:5V5F-30W1-JCMN-Y3BY-00000-00,2019-01-10,"January 10, 2019 Thursday",210,6,U.S. Federal,2019-01-10,Ticker Report,,News,Available,484293,AMCN-126392,932 words,,932,English,357
Union Pacific (UNP ) Trading Near $152.46 Resistance Level,urn:contentItem:5V5J-7621-JDN4-T189-00000-00,2019-01-10,"January 10, 2019 Thursday",210,7,U.S. Federal,2019-01-10,Fresh Brewed Media,,News,Available,345147,FRBREW2019,237 words,,237,English,357
Union Pacific ( UNP ) Lifted to Outperform at Scotiabank,urn:contentItem:5V4X-GBR1-DXK2-M07R-00000-00,2019-01-07,"January 7, 2019 Monday",210,8,U.S. Federal,2019-01-07,American Banking and Market News,,News,Available,439934,AMBNWS2019,719 words,,719,English,357
Alta Capital Management LLC Decreases Stake in Union Pacific Co. ( UNP ),urn:contentItem:5V5B-9501-JCMN-Y3B6-00000-00,2019-01-10,"January 10, 2019 Thursday",210,9,U.S. Federal,2019-01-10,Ticker Report,,News,Available,484293,AMCN-126392,951 words,,951,English,357
Potential Union Pacific (UNP ) Trade Has 5.69% Downside Protection,urn:contentItem:5V54-8RH1-F146-H2X1-00000-00,2019-01-08,"January 8, 2019 Tuesday",210,10,U.S. Federal,2019-01-08,Fresh Brewed Media,,News,Available,345147,FRBREW2019,226 words,,226,English,357
Union Pacific ( UNP ) Rating Increased to Buy at ValuEngine,urn:contentItem:5V5K-MCC1-F03R-N0JH-00000-00,2019-01-11,"January 11, 2019 Friday",212,1,U.S. Federal,2019-01-11,Zolmax.com,,News,Available,484302,AMCN-116308,684 words,,684,English,84
American National Bank Boosts Position in Union Pacific Co. ( UNP ),urn:contentItem:5V5S-6V71-F03R-N0YJ-00000-00,2019-01-11,"January 11, 2019 Friday",212,2,U.S. Federal,2019-01-11,Watchlist News,,News,Available,484299,AMCN-135127,848 words,,848,English,84
CX Institutional Raises Position in Union Pacific Co. ( UNP ),urn:contentItem:5V6W-CP21-JCMN-Y3ND-00000-00,2019-01-17,"January 17, 2019 Thursday",212,3,U.S. Federal,2019-01-17,Watchlist News,,News,Available,484299,AMCN-135127,838 words,,838,English,84
Union Pacific (UNP ) Showing Resistance Near $155.48,urn:contentItem:5V6V-27G1-JDN4-T1RY-00000-00,2019-01-16,"January 16, 2019 Wednesday",212,4,U.S. Federal,2019-01-16,Fresh Brewed Media,,News,Available,345147,FRBREW2019,227 words,,227,English,84
First PREMIER Bank Purchases 115 Shares of Union Pacific Co. ( UNP ),urn:contentItem:5V6D-54T1-F03R-N21D-00000-00,2019-01-14,"January 14, 2019 Monday",211,5,U.S. Federal,2019-01-14,DailyPolitical,,News,Available,484233,AMCN-116307,849 words,,849,English,84
Union Pacific Co. ( UNP ) Shares Sold by Hennessy Advisors Inc.,urn:contentItem:5V6P-4881-DXK2-M53C-00000-00,2019-01-16,"January 16, 2019 Wednesday",211,6,U.S. Federal,2019-01-16,American Banking and Market News,,News,Available,439934,AMBNWS2019,837 words,,837,English,84
Union Pacific Co. ( UNP ) Shares Bought by Cozad Asset Management Inc.,urn:contentItem:5V6F-FP21-F03R-N1TP-00000-00,2019-01-15,"January 15, 2019 Tuesday",211,7,U.S. Federal,2019-01-15,Zolmax.com,,News,Available,484302,AMCN-116308,883 words,,883,English,84
Union Pacific (UNP ) Showing Support Near $151.84,urn:contentItem:5V6D-3V21-JDN4-T11N-00000-00,2019-01-14,"January 14, 2019 Monday",211,8,U.S. Federal,2019-01-14,Fresh Brewed Media,,News,Available,345147,FRBREW2019,238 words,,238,English,84
Coastline Trust Co Sells 600 Shares of Union Pacific Co. ( UNP ),urn:contentItem:5V6G-VBJ1-JCMN-Y3J2-00000-00,2019-01-15,"January 15, 2019 Tuesday",211,9,U.S. Federal,2019-01-15,Watchlist News,,News,Available,484299,AMCN-135127,851 words,,851,English,84
Addenda Capital Inc. Has $2.98 Million Position in Union Pacific Co. ( UNP ),urn:contentItem:5V6F-FP21-F03R-N1GB-00000-00,2019-01-15,"January 15, 2019 Tuesday",211,10,U.S. Federal,2019-01-15,Zolmax.com,,News,Available,484302,AMCN-116308,890 words,,890,English,84
Union Pacific Co. ( UNP ) Stake Decreased by BTIM Corp.,urn:contentItem:5V7R-87D1-JCMN-Y4BF-00000-00,2019-01-21,"January 21, 2019 Monday",213,1,U.S. Federal,2019-01-21,Zolmax.com,,News,Available,484302,AMCN-116308,823 words,,823,English,192
Union Pacific Co. ( UNP ) Stake Decreased by BTIM Corp.,urn:contentItem:5V7R-87D1-JCMN-Y3VD-00000-00,2019-01-21,"January 21, 2019 Monday",212,2,U.S. Federal,2019-01-21,DailyPolitical,,News,Available,484233,AMCN-116307,813 words,,813,English,192
Union Pacific (UNP ) Showing Resistance Near $161.17,urn:contentItem:5V83-WB01-F146-H37K-00000-00,2019-01-22,"January 22, 2019 Tuesday",212,3,U.S. Federal,2019-01-22,Fresh Brewed Media,,News,Available,345147,FRBREW2019,226 words,,226,English,192
Gradient Investments LLC Raises Position in Union Pacific Co. ( UNP ),urn:contentItem:5V85-73C1-JCMN-Y1SM-00000-00,2019-01-23,"January 23, 2019 Wednesday",212,4,U.S. Federal,2019-01-23,Watchlist News,,News,Available,484299,AMCN-135127,868 words,,868,English,192
Union Pacific Co. ( UNP ) Stake Decreased by BTIM Corp.,urn:contentItem:5V7R-YWF1-DXK2-M4M9-00000-00,2019-01-21,"January 21, 2019 Monday",211,5,U.S. Federal,2019-01-21,American Banking and Market News,,News,Available,439934,AMBNWS2019,765 words,,765,English,192
Davis R M Inc. Cuts Holdings in Union Pacific Co. ( UNP ),urn:contentItem:5V8D-MYP1-F03R-N55P-00000-00,2019-01-24,"January 24, 2019 Thursday",211,6,U.S. Federal,2019-01-24,Zolmax.com,,News,Available,484302,AMCN-116308,906 words,,906,English,192
Legacy Private Trust Co. Trims Position in Union Pacific Co. ( UNP ),urn:contentItem:5V7B-MM31-JCMN-Y18V-00000-00,2019-01-19,"January 19, 2019 Saturday",211,7,U.S. Federal,2019-01-19,Watchlist News,,News,Available,484299,AMCN-135127,888 words,,888,English,192
Union Pacific ( UNP ) to Release Quarterly Earnings on Thursday,urn:contentItem:5V85-72Y1-F03R-N3GM-00000-00,2019-01-23,"January 23, 2019 Wednesday",211,8,U.S. Federal,2019-01-23,DailyPolitical,,News,Available,484233,AMCN-116307,598 words,,598,English,192
Union Pacific (UNP ) Trading Near $157.85 Resistance Level,urn:contentItem:5V8H-TP11-F146-H3WW-00000-00,2019-01-24,"January 24, 2019 Thursday",211,9,U.S. Federal,2019-01-24,Fresh Brewed Media,,News,Available,345147,FRBREW2019,238 words,,238,English,192
"Central Bank Trust Co. Buys 14,877 Shares of Union Pacific Co. ( UNP )",urn:contentItem:5V7Y-6RM1-JCMN-Y3NV-00000-00,2019-01-22,"January 22, 2019 Tuesday",211,10,U.S. Federal,2019-01-22,Transcript Daily,,News,Available,484294,AMCN-10009368,926 words,,926,English,192
Investors Sell Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5V92-CWW1-JCMN-Y4PC-00000-00,2019-01-27,"January 27, 2019 Sunday",216,1,U.S. Federal,2019-01-27,Transcript Daily,,News,Available,484294,AMCN-10009368,832 words,,832,English,133
"Paulson Wealth Management Inc. Acquires Shares of 1,571 Union Pacific Co. (UNP)",urn:contentItem:5V98-GH91-JCMN-Y1D1-00000-00,2019-01-28,"January 28, 2019 Monday",211,2,U.S. Federal,2019-01-28,Transcript Daily,,News,Available,484294,AMCN-10009368,790 words,,790,English,133
Union Pacific (UNP ) Showing Resistance Near $162.84,urn:contentItem:5V9C-PCD1-F146-H2MW-00000-00,2019-01-28,"January 28, 2019 Monday",211,3,U.S. Federal,2019-01-28,Fresh Brewed Media,,News,Available,345147,FRBREW2019,238 words,,238,English,133
Strs Ohio Has $65.67 Million Position in Union Pacific Co. ( UNP ),urn:contentItem:5V92-CWY1-JCMN-Y2DB-00000-00,2019-01-27,"January 27, 2019 Sunday",211,4,U.S. Federal; Ohio,2019-01-27,Ticker Report,,News,Available,484293,AMCN-126392,908 words,,908,English,133
Cowen Reiterates Buy Rating for Union Pacific ( UNP ),urn:contentItem:5V8T-3FF1-JCMN-Y2VS-00000-00,2019-01-26,"January 26, 2019 Saturday",211,5,U.S. Federal,2019-01-26,Watchlist News,,News,Available,484299,AMCN-135127,746 words,,746,English,133
Union Pacific Co. ( UNP ) Shares Sold by First National Bank of Omaha,urn:contentItem:5V8T-3FF1-JCMN-Y30D-00000-00,2019-01-26,"January 26, 2019 Saturday",211,6,U.S. Federal,2019-01-26,Watchlist News,,News,Available,484299,AMCN-135127,905 words,,905,English,133
Bank OZK Has $1.45 Million Stake in Union Pacific Co. ( UNP ),urn:contentItem:5V9F-46B1-F03R-N0XH-00000-00,2019-01-29,"January 29, 2019 Tuesday",211,7,U.S. Federal,2019-01-29,Watchlist News,,News,Available,484299,AMCN-135127,820 words,,820,English,133
Shine Investment Advisory Services Inc. Decreases Stake in Union Pacific Co. ( UNP ),urn:contentItem:5V91-4M71-F03R-N47Y-00000-00,2019-01-27,"January 27, 2019 Sunday",211,8,U.S. Federal,2019-01-27,Ticker Report,,News,Available,484293,AMCN-126392,902 words,,902,English,133
Union Pacific Co. ( UNP ) Stake Lowered by Farmers Merchants Investments Inc.,urn:contentItem:5V9X-FRF1-F03R-N1RW-00000-00,2019-01-31,"January 31, 2019 Thursday",211,9,U.S. Federal,2019-01-31,DailyPolitical,,News,Available,484233,AMCN-116307,888 words,,888,English,133
Union Pacific (UNP ) Trading Near $163.17 Resistance Level,urn:contentItem:5VB1-M091-JDN4-T3T4-00000-00,2019-01-31,"January 31, 2019 Thursday",211,10,U.S. Federal,2019-01-31,Fresh Brewed Media,,News,Available,345147,FRBREW2019,238 words,,238,English,133
Traders Sell Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5VBW-GSJ1-JCMN-Y36V-00000-00,2019-02-05,"February 5, 2019 Tuesday",217,1,U.S. Federal,2019-02-05,Watchlist News,,News,Available,484299,AMCN-135127,742 words,,742,English,106
Traders Sell Shares of Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5VBW-GSH1-JCMN-Y2N8-00000-00,2019-02-05,"February 5, 2019 Tuesday",214,2,U.S. Federal,2019-02-05,Ticker Report,,News,Available,484293,AMCN-126392,808 words,,808,English,106
Union Pacific Co. ( UNP ) Shares Bought by Norris Perne French LLP MI,urn:contentItem:5VBW-GSH1-JCMN-Y1WR-00000-00,2019-02-04,"February 4, 2019 Monday",212,3,U.S. Federal,2019-02-04,DailyPolitical,,News,Available,484233,AMCN-116307,860 words,,860,English,106
Union Pacific ( UNP ) Showing Resistance Near $161.74,urn:contentItem:5VBW-GPD1-JDN4-T2JM-00000-00,2019-02-04,"February 4, 2019 Monday",212,4,U.S. Federal,2019-02-04,Fresh Brewed Media,,News,Available,345147,FRBREW2019,227 words,,227,English,106
"Wambolt Associates LLC Purchases Shares of 3,877 Union Pacific Co. (UNP)",urn:contentItem:5VC9-HFJ1-JCMN-Y25P-00000-00,2019-02-06,"February 6, 2019 Wednesday",211,5,U.S. Federal,2019-02-06,Ticker Report,,News,Available,484293,AMCN-126392,771 words,,771,English,106
"UNIVEST FINANCIAL Corp Has $551,000 Stake in Union Pacific Co. ( UNP )",urn:contentItem:5VBJ-6K21-F03R-N0HD-00000-00,2019-02-03,"February 3, 2019 Sunday",211,6,U.S. Federal,2019-02-03,Zolmax.com,,News,Available,484302,AMCN-116308,887 words,,887,English,106
Quantamental Technologies LLC Takes Position in Union Pacific Co. ( UNP ),urn:contentItem:5VC3-K231-F03R-N1CH-00000-00,2019-02-05,"February 5, 2019 Tuesday",211,7,U.S. Federal,2019-02-05,Watchlist News,,News,Available,484299,AMCN-135127,822 words,,822,English,106
Legacy Bridge LLC Buys New Position in Union Pacific Co. ( UNP ),urn:contentItem:5VB4-CRH1-JCMN-Y23D-00000-00,2019-02-01,"February 1, 2019 Friday",211,8,U.S. Federal,2019-02-01,Watchlist News,,News,Available,484299,AMCN-135127,842 words,,842,English,106
GWM Advisors LLC Boosts Position in Union Pacific Co. ( UNP ),urn:contentItem:5VC6-89W1-JCMN-Y1HB-00000-00,2019-02-06,"February 6, 2019 Wednesday",211,9,U.S. Federal,2019-02-06,Ticker Report,,News,Available,484293,AMCN-126392,822 words,,822,English,106
Union Pacific Co. ( UNP ) Shares Bought by Iberiabank Corp,urn:contentItem:5VC6-89W1-JCMN-Y1H9-00000-00,2019-02-06,"February 6, 2019 Wednesday",211,10,U.S. Federal,2019-02-06,Ticker Report,,News,Available,484293,AMCN-126392,857 words,,857,English,106
Nwam LLC Reduces Position in Union Pacific Co. ( UNP ),urn:contentItem:5VDG-5KN1-F03R-N4VC-00000-00,2019-02-12,"February 12, 2019 Tuesday",212,1,U.S. Federal,2019-02-12,DailyPolitical,,News,Available,484233,AMCN-116307,961 words,,961,English,163
Nwam LLC Sells 92 Shares of Union Pacific Co. ( UNP ),urn:contentItem:5VDG-5KP1-F03R-N0CB-00000-00,2019-02-12,"February 12, 2019 Tuesday",212,2,U.S. Federal,2019-02-12,Zolmax.com,,News,Available,484302,AMCN-116308,965 words,,965,English,163
Union Pacific Co. ( UNP ) Position Lowered by Raymond James Trust N.A.,urn:contentItem:5VCM-6BB1-JCMN-Y1FG-00000-00,2019-02-08,"February 8, 2019 Friday",211,3,U.S. Federal,2019-02-08,Ticker Report,,News,Available,484293,AMCN-126392,916 words,,916,English,163
MAI Capital Management Increases Stake in Union Pacific Co. ( UNP ),urn:contentItem:5VD8-43W1-F03R-N0SD-00000-00,2019-02-11,"February 11, 2019 Monday",211,4,U.S. Federal,2019-02-11,DailyPolitical,,News,Available,484233,AMCN-116307,936 words,,936,English,163
Union Pacific Co. ( UNP ) Stake Lessened by Cambridge Advisors Inc.,urn:contentItem:5VCV-2FX1-JCMN-Y54K-00000-00,2019-02-09,"February 9, 2019 Saturday",211,5,U.S. Federal,2019-02-09,Ticker Report,,News,Available,484293,AMCN-126392,1014 words,,1014,English,163
Union Pacific ( UNP ) Trading Near $169.83 Resistance Level,urn:contentItem:5VDT-7F41-F146-H2DB-00000-00,2019-02-13,"February 13, 2019 Wednesday",211,6,U.S. Federal,2019-02-13,Fresh Brewed Media,,News,Available,345147,FRBREW2019,227 words,,227,English,163
Union Pacific ( UNP ) Trading Near $163.37 Resistance Level,urn:contentItem:5VCR-CF71-JDN4-T3R5-00000-00,2019-02-08,"February 8, 2019 Friday",211,7,U.S. Federal,2019-02-08,Fresh Brewed Media,,News,Available,345147,FRBREW2019,226 words,,226,English,163
Union Pacific Co. ( UNP ) Stake Boosted by D.A. Davidson CO.,urn:contentItem:5VCM-6BB1-JCMN-Y0PP-00000-00,2019-02-08,"February 8, 2019 Friday",211,8,U.S. Federal,2019-02-08,Zolmax.com,,News,Available,484302,AMCN-116308,908 words,,908,English,163
Union Pacific Co. ( UNP ) Shares Sold by Mathes Company Inc.,urn:contentItem:5VCV-2FX1-JCMN-Y4H3-00000-00,2019-02-09,"February 9, 2019 Saturday",211,9,U.S. Federal,2019-02-09,Zolmax.com,,News,Available,484302,AMCN-116308,1014 words,,1014,English,163
MAI Capital Management Increases Stake in Union Pacific Co. ( UNP ),urn:contentItem:5VD7-CSJ1-JB40-X21M-00000-00,2019-02-11,"February 11, 2019 Monday",211,10,U.S. Federal,2019-02-11,American Banking and Market News,,News,Available,439934,AMBNWS2019,887 words,,887,English,163
Investors Sell Union Pacific ( UNP ) on Strength ( UNP ),urn:contentItem:5VF2-KR91-JCMN-Y0PS-00000-00,2019-02-15,"February 15, 2019 Friday",215,1,U.S. Federal; Michigan,2019-02-15,Transcript Daily,,News,Available,484294,AMCN-10009368,926 words,,926,English,127
Tdam USA Inc. Trims Holdings in Union Pacific Co. ( UNP ),urn:contentItem:5VFH-VMG1-JCMN-Y53B-00000-00,2019-02-17,"February 17, 2019 Sunday",212,2,U.S. Federal,2019-02-17,Transcript Daily,,News,Available,484294,AMCN-10009368,978 words,,978,English,127
Union Pacific Co. ( UNP ) Position Lowered by Financial Counselors Inc.,urn:contentItem:5VFY-WVM1-F03R-N1BF-00000-00,2019-02-19,"February 19, 2019 Tuesday",212,3,U.S. Federal,2019-02-19,Ticker Report,,News,Available,484293,AMCN-126392,1014 words,,1014,English,127
Essex Savings Bank Takes Position in Union Pacific Co. ( UNP ),urn:contentItem:5VF8-GSW1-JCMN-Y41X-00000-00,2019-02-16,"February 16, 2019 Saturday",211,4,U.S. Federal,2019-02-16,Zolmax.com,,News,Available,484302,AMCN-116308,957 words,,957,English,127
"Sawgrass Asset Management LLC Purchases 18,561 Shares of Union Pacific Co. ( UNP )",urn:contentItem:5VFY-WVM1-F03R-N031-00000-00,2019-02-19,"February 19, 2019 Tuesday",211,5,U.S. Federal,2019-02-19,DailyPolitical,,News,Available,484233,AMCN-116307,1006 words,,1006,English,127
Janney Montgomery Scott LLC Trims Stake in Union Pacific Co. ( UNP ),urn:contentItem:5VFG-HGF1-F03R-N4F2-00000-00,2019-02-17,"February 17, 2019 Sunday",211,6,U.S. Federal,2019-02-17,Ticker Report,,News,Available,484293,AMCN-126392,1001 words,,1001,English,127
"Brightworth Has $466,000 Position in Union Pacific Co. ( UNP )",urn:contentItem:5VFP-GVN1-F03R-N1BF-00000-00,2019-02-18,"February 18, 2019 Monday",211,7,U.S. Federal,2019-02-18,DailyPolitical,,News,Available,484233,AMCN-116307,990 words,,990,English,127
Potential Union Pacific ( UNP ) Trade Has 3.04% Downside Protection,urn:contentItem:5VG3-2GV1-JDN4-T2Y3-00000-00,2019-02-19,"February 19, 2019 Tuesday",211,8,U.S. Federal,2019-02-19,Fresh Brewed Media,,News,Available,345147,FRBREW2019,226 words,,226,English,127
Ballentine Partners LLC Reduces Stake in Union Pacific Co. ( UNP ),urn:contentItem:5VG4-DV91-JCMN-Y3CV-00000-00,2019-02-20,"February 20, 2019 Wednesday",210,9,U.S. Federal,2019-02-20,Zolmax.com,,News,Available,484302,AMCN-116308,1018 words,,1018,English,127
